Date,From_Community,Maximum_Temperature,Minimum_Temperature,Average_Temperature,Temperature_Range,Total_Precipitation,Total_Snow,Average_Humidity,Maximum_Wind_Speed
2015-12-07,WASHINGTON PARK,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-07,WEST ENGLEWOOD,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-07,WEST GARFIELD PARK,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-07,WEST RIDGE,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-07,WEST TOWN,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-07,WOODLAWN,41.8,34.4,38.1,7.4,0.04,0,89,9
2015-12-08,ALBANY PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,ARMOUR SQUARE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,AUSTIN,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,AVALON PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,AVONDALE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,BRIDGEPORT,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,CHATHAM,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,DOUGLAS,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,EAST GARFIELD PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,EDGEWATER,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,ENGLEWOOD,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,FULLER PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,GRAND BOULEVARD,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,GREATER GRAND CROSSING,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,HERMOSA,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,HUMBOLDT PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,HYDE PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,IRVING PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,KENWOOD,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LAKE VIEW,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LINCOLN PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LINCOLN SQUARE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LOGAN SQUARE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LOOP,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,LOWER WEST SIDE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,MCKINLEY PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NEAR NORTH SIDE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NEAR SOUTH SIDE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NEAR WEST SIDE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NEW CITY,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NORTH CENTER,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NORTH LAWNDALE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,NORTH PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,PORTAGE PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,ROGERS PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,SOUTH CHICAGO,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,SOUTH LAWNDALE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,SOUTH SHORE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,UPTOWN,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WASHINGTON PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WEST ENGLEWOOD,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WEST GARFIELD PARK,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WEST RIDGE,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WEST TOWN,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-08,WOODLAWN,43.9,36.2,40.05,7.7,0.02,0,91,15
2015-12-09,ALBANY PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,ARMOUR SQUARE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,AUSTIN,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,AVALON PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,AVONDALE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,BRIDGEPORT,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,CHATHAM,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,DOUGLAS,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,EAST GARFIELD PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,EDGEWATER,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,ENGLEWOOD,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,FULLER PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,GRAND BOULEVARD,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,GREATER GRAND CROSSING,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,HERMOSA,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,HUMBOLDT PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,HYDE PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,IRVING PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,KENWOOD,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LAKE VIEW,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LINCOLN PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LINCOLN SQUARE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LOGAN SQUARE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LOOP,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,LOWER WEST SIDE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,MCKINLEY PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NEAR NORTH SIDE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NEAR SOUTH SIDE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NEAR WEST SIDE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NEW CITY,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NORTH CENTER,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NORTH LAWNDALE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,NORTH PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,PORTAGE PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,ROGERS PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,SOUTH CHICAGO,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,SOUTH LAWNDALE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,SOUTH SHORE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,UPTOWN,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WASHINGTON PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WEST ENGLEWOOD,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WEST GARFIELD PARK,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WEST RIDGE,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WEST TOWN,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-09,WOODLAWN,49.3,43.3,46.3,6,0.07,0,93,18
2015-12-10,ALBANY PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,ARMOUR SQUARE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,AUSTIN,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,AVALON PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,AVONDALE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,BRIDGEPORT,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,CHATHAM,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,DOUGLAS,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,EAST GARFIELD PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,EDGEWATER,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,ENGLEWOOD,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,FULLER PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,GRAND BOULEVARD,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,GREATER GRAND CROSSING,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,HERMOSA,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,HUMBOLDT PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,HYDE PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,IRVING PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,KENWOOD,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LAKE VIEW,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LINCOLN PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LINCOLN SQUARE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LOGAN SQUARE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LOOP,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,LOWER WEST SIDE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,MCKINLEY PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NEAR NORTH SIDE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NEAR SOUTH SIDE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NEAR WEST SIDE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NEW CITY,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NORTH CENTER,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NORTH LAWNDALE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,NORTH PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,PORTAGE PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,ROGERS PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,SOUTH CHICAGO,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,SOUTH LAWNDALE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,SOUTH SHORE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,UPTOWN,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WASHINGTON PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WEST ENGLEWOOD,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WEST GARFIELD PARK,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WEST RIDGE,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WEST TOWN,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-10,WOODLAWN,56.8,44.1,50.45,12.7,0.01,0,82,28
2015-12-11,ALBANY PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,ARMOUR SQUARE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,AUSTIN,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,AVALON PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,AVONDALE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,BRIDGEPORT,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,CHATHAM,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,DOUGLAS,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,EAST GARFIELD PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,EDGEWATER,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,ENGLEWOOD,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,FULLER PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,GRAND BOULEVARD,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,GREATER GRAND CROSSING,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,HERMOSA,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,HUMBOLDT PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,HYDE PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,IRVING PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,KENWOOD,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LAKE VIEW,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LINCOLN PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LINCOLN SQUARE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LOGAN SQUARE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LOOP,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,LOWER WEST SIDE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,MCKINLEY PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NEAR NORTH SIDE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NEAR SOUTH SIDE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NEAR WEST SIDE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NEW CITY,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NORTH CENTER,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NORTH LAWNDALE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,NORTH PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,PORTAGE PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,ROGERS PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,SOUTH CHICAGO,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,SOUTH LAWNDALE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,SOUTH SHORE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,UPTOWN,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WASHINGTON PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WEST ENGLEWOOD,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WEST GARFIELD PARK,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WEST RIDGE,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WEST TOWN,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-11,WOODLAWN,51.3,42.2,46.75,9.1,0,0,71,20
2015-12-12,ALBANY PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,ARMOUR SQUARE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,AUSTIN,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,AVALON PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,AVONDALE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,BRIDGEPORT,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,CHATHAM,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,DOUGLAS,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,EAST GARFIELD PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,EDGEWATER,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,ENGLEWOOD,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,FULLER PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,GRAND BOULEVARD,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,GREATER GRAND CROSSING,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,HERMOSA,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,HUMBOLDT PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,HYDE PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,IRVING PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,KENWOOD,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LAKE VIEW,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LINCOLN PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LINCOLN SQUARE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LOGAN SQUARE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LOOP,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,LOWER WEST SIDE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,MCKINLEY PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NEAR NORTH SIDE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NEAR SOUTH SIDE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NEAR WEST SIDE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NEW CITY,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NORTH CENTER,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NORTH LAWNDALE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,NORTH PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,PORTAGE PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,ROGERS PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,SOUTH CHICAGO,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,SOUTH LAWNDALE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,SOUTH SHORE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,UPTOWN,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WASHINGTON PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WEST ENGLEWOOD,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WEST GARFIELD PARK,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WEST RIDGE,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WEST TOWN,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-12,WOODLAWN,56,48.9,52.45,7.1,0.09,0,91,12
2015-12-13,ALBANY PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,ARMOUR SQUARE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,AUSTIN,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,AVALON PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,AVONDALE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,BRIDGEPORT,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,CHATHAM,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,DOUGLAS,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,EAST GARFIELD PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,EDGEWATER,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,ENGLEWOOD,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,FULLER PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,GRAND BOULEVARD,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,GREATER GRAND CROSSING,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,HERMOSA,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,HUMBOLDT PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,HYDE PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,IRVING PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,KENWOOD,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LAKE VIEW,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LINCOLN PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LINCOLN SQUARE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LOGAN SQUARE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LOOP,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,LOWER WEST SIDE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,MCKINLEY PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NEAR NORTH SIDE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NEAR SOUTH SIDE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NEAR WEST SIDE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NEW CITY,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NORTH CENTER,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NORTH LAWNDALE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,NORTH PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,PORTAGE PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,ROGERS PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,SOUTH CHICAGO,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,SOUTH LAWNDALE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,SOUTH SHORE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,UPTOWN,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WASHINGTON PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WEST ENGLEWOOD,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WEST GARFIELD PARK,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WEST RIDGE,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WEST TOWN,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-13,WOODLAWN,60.2,54.4,57.3,5.8,0.57,0,94,21
2015-12-14,ALBANY PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,ARMOUR SQUARE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,AUSTIN,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,AVALON PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,AVONDALE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,BRIDGEPORT,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,CHATHAM,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,DOUGLAS,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,EAST GARFIELD PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,EDGEWATER,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,ENGLEWOOD,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,FULLER PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,GRAND BOULEVARD,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,GREATER GRAND CROSSING,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,HERMOSA,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,HUMBOLDT PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,HYDE PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,IRVING PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,KENWOOD,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LAKE VIEW,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LINCOLN PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LINCOLN SQUARE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LOGAN SQUARE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LOOP,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,LOWER WEST SIDE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,MCKINLEY PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NEAR NORTH SIDE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NEAR SOUTH SIDE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NEAR WEST SIDE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NEW CITY,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NORTH CENTER,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NORTH LAWNDALE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,NORTH PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,PORTAGE PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,ROGERS PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,SOUTH CHICAGO,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,SOUTH LAWNDALE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,SOUTH SHORE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,UPTOWN,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WASHINGTON PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WEST ENGLEWOOD,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WEST GARFIELD PARK,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WEST RIDGE,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WEST TOWN,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-14,WOODLAWN,59.6,46,52.8,13.6,0.61,0,86,25
2015-12-15,ALBANY PARK,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,ARMOUR SQUARE,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,AUSTIN,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,AVALON PARK,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,AVONDALE,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,BRIDGEPORT,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,CHATHAM,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,DOUGLAS,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,EAST GARFIELD PARK,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,EDGEWATER,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,ENGLEWOOD,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,FULLER PARK,45.2,40,42.6,5.2,0.02,0,84,18
2015-12-15,GRAND BOULEVARD,45.2,40,42.6,5.2,0.02,0,84,18
